model	loader	kind	cache_mode	metric	value	status
Qwen/Qwen3-4B	native	steady_state_decode	warm	decode_max_ms	39.37976899987916	OK
Qwen/Qwen3-4B	ts_safetensors_default	load_only	warm	init_ms	25384.886656000162	OK
Qwen/Qwen3-4B	ts_safetensors_default	ttft	warm	init_ms	25195.06783099996	OK
Qwen/Qwen3-4B	ts_safetensors_default	ttft	warm	first_token_ms	10.69523099977232	OK
Qwen/Qwen3-4B	ts_safetensors_default	ttft	warm	ttft_ms	25205.763061999733	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	warm	init_ms	25276.89127700023	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	39.36118779993194	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	39.15914999970482	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	39.61587200001304	OK
Qwen/Qwen3-4B	ts_safetensors_sync	load_only	warm	init_ms	25156.283896000332	OK
Qwen/Qwen3-4B	ts_safetensors_sync	ttft	warm	init_ms	25356.987320999906	OK
Qwen/Qwen3-4B	ts_safetensors_sync	ttft	warm	first_token_ms	10.538986000028672	OK
Qwen/Qwen3-4B	ts_safetensors_sync	ttft	warm	ttft_ms	25367.526306999935	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	warm	init_ms	25263.56753600021	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	39.109100800124	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	38.9199340002051	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	39.41617000009501	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	load_only	warm	init_ms	26666.045596999993	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	ttft	warm	init_ms	26994.481419000294	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	ttft	warm	first_token_ms	10.860244000014063	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	ttft	warm	ttft_ms	27005.34166300031	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	26895.378685000196	OK
